"row_number","Host","Parasitoid","Temp","Rep","Individuals","HPD","Vial"
7377,"BIR","A",20,10,27,"D",52
7378,"BIR","A",20,10,28,"D",52
7379,"BIR","A",20,10,29,"D",52
7380,"BIR","A",20,10,30,"D",52
7381,"BIR","A",20,10,31,"D",52
7382,"BIR","A",20,10,32,"D",52
7383,"BIR","A",20,10,33,"D",52
7384,"BIR","A",20,10,34,"D",52
7385,"BIR","A",20,10,35,"D",52
7386,"BIR","A",20,10,36,"D",52
7387,"BIR","A",20,10,37,"D",52
7388,"BIR","A",20,10,38,"D",52
7389,"BIR","A",20,10,39,"D",52
7390,"BIR","A",20,10,40,"D",52
7391,"BIR","A",20,10,41,"D",52
7392,"BIR","A",20,10,42,"D",52
7393,"BIR","A",20,10,43,"D",52
7394,"BIR","A",20,10,44,"D",52
7395,"BIR","A",20,10,45,"D",52
7396,"BIR","A",20,10,46,"D",52
7397,"BIR","A",20,10,47,"D",52
7398,"BIR","A",20,10,48,"D",52
7399,"BIR","A",20,10,49,"D",52
7400,"BIR","A",20,10,50,"D",52
7401,"BIR","A",24,1,1,"H",28
7402,"BIR","A",24,1,2,"H",28
7403,"BIR","A",24,1,3,"H",28
7404,"BIR","A",24,1,4,"H",28
7405,"BIR","A",24,1,5,"H",28
7406,"BIR","A",24,1,6,"H",28
7407,"BIR","A",24,1,7,"H",28
7408,"BIR","A",24,1,8,"H",28
7409,"BIR","A",24,1,9,"H",28
7410,"BIR","A",24,1,10,"H",28
7411,"BIR","A",24,1,11,"H",28
7412,"BIR","A",24,1,12,"H",28
7413,"BIR","A",24,1,13,"H",28
7414,"BIR","A",24,1,14,"P",28
7415,"BIR","A",24,1,15,"P",28
7416,"BIR","A",24,1,16,"P",28
7417,"BIR","A",24,1,17,"P",28
7418,"BIR","A",24,1,18,"P",28
7419,"BIR","A",24,1,19,"P",28
7420,"BIR","A",24,1,20,"P",28
7421,"BIR","A",24,1,21,"P",28
7422,"BIR","A",24,1,22,"P",28
7423,"BIR","A",24,1,23,"P",28
7424,"BIR","A",24,1,24,"P",28
7425,"BIR","A",24,1,25,"P",28
7426,"BIR","A",24,1,26,"P",28
7427,"BIR","A",24,1,27,"P",28
7428,"BIR","A",24,1,28,"P",28
7429,"BIR","A",24,1,29,"P",28
7430,"BIR","A",24,1,30,"P",28
7431,"BIR","A",24,1,31,"P",28
7432,"BIR","A",24,1,32,"P",28
7433,"BIR","A",24,1,33,"D",28
7434,"BIR","A",24,1,34,"D",28
7435,"BIR","A",24,1,35,"D",28
7436,"BIR","A",24,1,36,"D",28
7437,"BIR","A",24,1,37,"D",28
7438,"BIR","A",24,1,38,"D",28
7439,"BIR","A",24,1,39,"D",28
7440,"BIR","A",24,1,40,"D",28
7441,"BIR","A",24,1,41,"D",28
7442,"BIR","A",24,1,42,"D",28
7443,"BIR","A",24,1,43,"D",28
7444,"BIR","A",24,1,44,"D",28
7445,"BIR","A",24,1,45,"D",28
7446,"BIR","A",24,1,46,"D",28
7447,"BIR","A",24,1,47,"D",28
7448,"BIR","A",24,1,48,"D",28
7449,"BIR","A",24,1,49,"D",28
7450,"BIR","A",24,1,50,"D",28
7451,"BIR","A",24,2,1,"H",32
7452,"BIR","A",24,2,2,"H",32
7453,"BIR","A",24,2,3,"H",32
7454,"BIR","A",24,2,4,"H",32
7455,"BIR","A",24,2,5,"H",32
7456,"BIR","A",24,2,6,"H",32
7457,"BIR","A",24,2,7,"H",32
7458,"BIR","A",24,2,8,"H",32
7459,"BIR","A",24,2,9,"P",32
7460,"BIR","A",24,2,10,"P",32
7461,"BIR","A",24,2,11,"P",32
7462,"BIR","A",24,2,12,"P",32
7463,"BIR","A",24,2,13,"P",32
7464,"BIR","A",24,2,14,"P",32
7465,"BIR","A",24,2,15,"P",32
7466,"BIR","A",24,2,16,"P",32
7467,"BIR","A",24,2,17,"P",32
7468,"BIR","A",24,2,18,"P",32
7469,"BIR","A",24,2,19,"P",32
7470,"BIR","A",24,2,20,"P",32
7471,"BIR","A",24,2,21,"P",32
7472,"BIR","A",24,2,22,"P",32
7473,"BIR","A",24,2,23,"P",32
7474,"BIR","A",24,2,24,"P",32
7475,"BIR","A",24,2,25,"P",32
7476,"BIR","A",24,2,26,"P",32
7477,"BIR","A",24,2,27,"P",32
7478,"BIR","A",24,2,28,"P",32
7479,"BIR","A",24,2,29,"D",32
7480,"BIR","A",24,2,30,"D",32
7481,"BIR","A",24,2,31,"D",32
7482,"BIR","A",24,2,32,"D",32
7483,"BIR","A",24,2,33,"D",32
7484,"BIR","A",24,2,34,"D",32
7485,"BIR","A",24,2,35,"D",32
7486,"BIR","A",24,2,36,"D",32
7487,"BIR","A",24,2,37,"D",32
7488,"BIR","A",24,2,38,"D",32
7489,"BIR","A",24,2,39,"D",32
7490,"BIR","A",24,2,40,"D",32
7491,"BIR","A",24,2,41,"D",32
7492,"BIR","A",24,2,42,"D",32
7493,"BIR","A",24,2,43,"D",32
7494,"BIR","A",24,2,44,"D",32
7495,"BIR","A",24,2,45,"D",32
7496,"BIR","A",24,2,46,"D",32
7497,"BIR","A",24,2,47,"D",32
7498,"BIR","A",24,2,48,"D",32
7499,"BIR","A",24,2,49,"D",32
7500,"BIR","A",24,2,50,"D",32
7501,"BIR","A",24,3,1,"H",35
7502,"BIR","A",24,3,2,"H",35
7503,"BIR","A",24,3,3,"H",35
7504,"BIR","A",24,3,4,"H",35
7505,"BIR","A",24,3,5,"H",35
7506,"BIR","A",24,3,6,"H",35
7507,"BIR","A",24,3,7,"H",35
7508,"BIR","A",24,3,8,"H",35
7509,"BIR","A",24,3,9,"P",35
7510,"BIR","A",24,3,10,"P",35
7511,"BIR","A",24,3,11,"P",35
7512,"BIR","A",24,3,12,"P",35
7513,"BIR","A",24,3,13,"P",35
7514,"BIR","A",24,3,14,"P",35
7515,"BIR","A",24,3,15,"P",35
7516,"BIR","A",24,3,16,"P",35
7517,"BIR","A",24,3,17,"P",35
7518,"BIR","A",24,3,18,"P",35
7519,"BIR","A",24,3,19,"P",35
7520,"BIR","A",24,3,20,"P",35
7521,"BIR","A",24,3,21,"P",35
7522,"BIR","A",24,3,22,"P",35
7523,"BIR","A",24,3,23,"P",35
7524,"BIR","A",24,3,24,"P",35
7525,"BIR","A",24,3,25,"D",35
7526,"BIR","A",24,3,26,"D",35
7527,"BIR","A",24,3,27,"D",35
7528,"BIR","A",24,3,28,"D",35
7529,"BIR","A",24,3,29,"D",35
7530,"BIR","A",24,3,30,"D",35
7531,"BIR","A",24,3,31,"D",35
7532,"BIR","A",24,3,32,"D",35
7533,"BIR","A",24,3,33,"D",35
7534,"BIR","A",24,3,34,"D",35
7535,"BIR","A",24,3,35,"D",35
7536,"BIR","A",24,3,36,"D",35
7537,"BIR","A",24,3,37,"D",35
7538,"BIR","A",24,3,38,"D",35
7539,"BIR","A",24,3,39,"D",35
7540,"BIR","A",24,3,40,"D",35
7541,"BIR","A",24,3,41,"D",35
7542,"BIR","A",24,3,42,"D",35
7543,"BIR","A",24,3,43,"D",35
7544,"BIR","A",24,3,44,"D",35
7545,"BIR","A",24,3,45,"D",35
7546,"BIR","A",24,3,46,"D",35
7547,"BIR","A",24,3,47,"D",35
7548,"BIR","A",24,3,48,"D",35
7549,"BIR","A",24,3,49,"D",35
7550,"BIR","A",24,3,50,"D",35
7551,"BIR","A",24,4,1,"H",38
7552,"BIR","A",24,4,2,"H",38
7553,"BIR","A",24,4,3,"H",38
7554,"BIR","A",24,4,4,"H",38
7555,"BIR","A",24,4,5,"H",38
7556,"BIR","A",24,4,6,"H",38
7557,"BIR","A",24,4,7,"H",38
7558,"BIR","A",24,4,8,"P",38
7559,"BIR","A",24,4,9,"P",38
7560,"BIR","A",24,4,10,"P",38
7561,"BIR","A",24,4,11,"P",38
7562,"BIR","A",24,4,12,"P",38
7563,"BIR","A",24,4,13,"P",38
7564,"BIR","A",24,4,14,"P",38
7565,"BIR","A",24,4,15,"P",38
7566,"BIR","A",24,4,16,"P",38
7567,"BIR","A",24,4,17,"P",38
7568,"BIR","A",24,4,18,"P",38
7569,"BIR","A",24,4,19,"D",38
7570,"BIR","A",24,4,20,"D",38
7571,"BIR","A",24,4,21,"D",38
7572,"BIR","A",24,4,22,"D",38
7573,"BIR","A",24,4,23,"D",38
7574,"BIR","A",24,4,24,"D",38
7575,"BIR","A",24,4,25,"D",38
7576,"BIR","A",24,4,26,"D",38
7577,"BIR","A",24,4,27,"D",38
7578,"BIR","A",24,4,28,"D",38
7579,"BIR","A",24,4,29,"D",38
7580,"BIR","A",24,4,30,"D",38
7581,"BIR","A",24,4,31,"D",38
7582,"BIR","A",24,4,32,"D",38
7583,"BIR","A",24,4,33,"D",38
7584,"BIR","A",24,4,34,"D",38
7585,"BIR","A",24,4,35,"D",38
7586,"BIR","A",24,4,36,"D",38
7587,"BIR","A",24,4,37,"D",38
7588,"BIR","A",24,4,38,"D",38
7589,"BIR","A",24,4,39,"D",38
7590,"BIR","A",24,4,40,"D",38
7591,"BIR","A",24,4,41,"D",38
7592,"BIR","A",24,4,42,"D",38
7593,"BIR","A",24,4,43,"D",38
7594,"BIR","A",24,4,44,"D",38
7595,"BIR","A",24,4,45,"D",38
7596,"BIR","A",24,4,46,"D",38
7597,"BIR","A",24,4,47,"D",38
7598,"BIR","A",24,4,48,"D",38
7599,"BIR","A",24,4,49,"D",38
7600,"BIR","A",24,4,50,"D",38
7601,"BIR","A",24,5,1,"H",41
7602,"BIR","A",24,5,2,"H",41
7603,"BIR","A",24,5,3,"H",41
7604,"BIR","A",24,5,4,"H",41
7605,"BIR","A",24,5,5,"H",41
7606,"BIR","A",24,5,6,"H",41
7607,"BIR","A",24,5,7,"H",41
7608,"BIR","A",24,5,8,"H",41
7609,"BIR","A",24,5,9,"H",41
7610,"BIR","A",24,5,10,"H",41
7611,"BIR","A",24,5,11,"H",41
7612,"BIR","A",24,5,12,"H",41
7613,"BIR","A",24,5,13,"H",41
7614,"BIR","A",24,5,14,"H",41
7615,"BIR","A",24,5,15,"P",41
7616,"BIR","A",24,5,16,"P",41
7617,"BIR","A",24,5,17,"P",41
7618,"BIR","A",24,5,18,"P",41
7619,"BIR","A",24,5,19,"P",41
7620,"BIR","A",24,5,20,"P",41
7621,"BIR","A",24,5,21,"P",41
7622,"BIR","A",24,5,22,"P",41
7623,"BIR","A",24,5,23,"P",41
7624,"BIR","A",24,5,24,"P",41
7625,"BIR","A",24,5,25,"P",41
7626,"BIR","A",24,5,26,"P",41
7627,"BIR","A",24,5,27,"P",41
7628,"BIR","A",24,5,28,"P",41
7629,"BIR","A",24,5,29,"P",41
7630,"BIR","A",24,5,30,"P",41
7631,"BIR","A",24,5,31,"P",41
7632,"BIR","A",24,5,32,"P",41
7633,"BIR","A",24,5,33,"P",41
7634,"BIR","A",24,5,34,"P",41
7635,"BIR","A",24,5,35,"D",41
7636,"BIR","A",24,5,36,"D",41
7637,"BIR","A",24,5,37,"D",41
7638,"BIR","A",24,5,38,"D",41
7639,"BIR","A",24,5,39,"D",41
7640,"BIR","A",24,5,40,"D",41
7641,"BIR","A",24,5,41,"D",41
7642,"BIR","A",24,5,42,"D",41
7643,"BIR","A",24,5,43,"D",41
7644,"BIR","A",24,5,44,"D",41
7645,"BIR","A",24,5,45,"D",41
7646,"BIR","A",24,5,46,"D",41
7647,"BIR","A",24,5,47,"D",41
7648,"BIR","A",24,5,48,"D",41
7649,"BIR","A",24,5,49,"D",41
7650,"BIR","A",24,5,50,"D",41
7651,"BIR","A",24,6,1,"H",44
7652,"BIR","A",24,6,2,"H",44
7653,"BIR","A",24,6,3,"H",44
7654,"BIR","A",24,6,4,"H",44
7655,"BIR","A",24,6,5,"H",44
7656,"BIR","A",24,6,6,"H",44
7657,"BIR","A",24,6,7,"H",44
7658,"BIR","A",24,6,8,"H",44
7659,"BIR","A",24,6,9,"H",44
7660,"BIR","A",24,6,10,"H",44
7661,"BIR","A",24,6,11,"H",44
7662,"BIR","A",24,6,12,"H",44
7663,"BIR","A",24,6,13,"P",44
7664,"BIR","A",24,6,14,"P",44
7665,"BIR","A",24,6,15,"P",44
7666,"BIR","A",24,6,16,"P",44
7667,"BIR","A",24,6,17,"P",44
7668,"BIR","A",24,6,18,"P",44
7669,"BIR","A",24,6,19,"P",44
7670,"BIR","A",24,6,20,"P",44
7671,"BIR","A",24,6,21,"P",44
7672,"BIR","A",24,6,22,"P",44
7673,"BIR","A",24,6,23,"P",44
7674,"BIR","A",24,6,24,"P",44
7675,"BIR","A",24,6,25,"P",44
7676,"BIR","A",24,6,26,"P",44
7677,"BIR","A",24,6,27,"P",44
7678,"BIR","A",24,6,28,"P",44
7679,"BIR","A",24,6,29,"P",44
7680,"BIR","A",24,6,30,"P",44
7681,"BIR","A",24,6,31,"P",44
7682,"BIR","A",24,6,32,"P",44
7683,"BIR","A",24,6,33,"P",44
7684,"BIR","A",24,6,34,"P",44
7685,"BIR","A",24,6,35,"P",44
7686,"BIR","A",24,6,36,"P",44
7687,"BIR","A",24,6,37,"D",44
7688,"BIR","A",24,6,38,"D",44
7689,"BIR","A",24,6,39,"D",44
7690,"BIR","A",24,6,40,"D",44
7691,"BIR","A",24,6,41,"D",44
7692,"BIR","A",24,6,42,"D",44
7693,"BIR","A",24,6,43,"D",44
7694,"BIR","A",24,6,44,"D",44
7695,"BIR","A",24,6,45,"D",44
7696,"BIR","A",24,6,46,"D",44
7697,"BIR","A",24,6,47,"D",44
7698,"BIR","A",24,6,48,"D",44
7699,"BIR","A",24,6,49,"D",44
7700,"BIR","A",24,6,50,"D",44
7701,"BIR","A",24,7,1,"H",47
7702,"BIR","A",24,7,2,"H",47
7703,"BIR","A",24,7,3,"H",47
7704,"BIR","A",24,7,4,"P",47
7705,"BIR","A",24,7,5,"P",47
7706,"BIR","A",24,7,6,"P",47
7707,"BIR","A",24,7,7,"P",47
7708,"BIR","A",24,7,8,"P",47
7709,"BIR","A",24,7,9,"P",47
7710,"BIR","A",24,7,10,"P",47
7711,"BIR","A",24,7,11,"P",47
7712,"BIR","A",24,7,12,"P",47
7713,"BIR","A",24,7,13,"P",47
7714,"BIR","A",24,7,14,"P",47
7715,"BIR","A",24,7,15,"P",47
7716,"BIR","A",24,7,16,"P",47
7717,"BIR","A",24,7,17,"P",47
7718,"BIR","A",24,7,18,"P",47
7719,"BIR","A",24,7,19,"P",47
7720,"BIR","A",24,7,20,"P",47
7721,"BIR","A",24,7,21,"P",47
7722,"BIR","A",24,7,22,"P",47
7723,"BIR","A",24,7,23,"P",47
7724,"BIR","A",24,7,24,"P",47
7725,"BIR","A",24,7,25,"P",47
7726,"BIR","A",24,7,26,"D",47
7727,"BIR","A",24,7,27,"D",47
7728,"BIR","A",24,7,28,"D",47
7729,"BIR","A",24,7,29,"D",47
7730,"BIR","A",24,7,30,"D",47
7731,"BIR","A",24,7,31,"D",47
7732,"BIR","A",24,7,32,"D",47
7733,"BIR","A",24,7,33,"D",47
7734,"BIR","A",24,7,34,"D",47
7735,"BIR","A",24,7,35,"D",47
7736,"BIR","A",24,7,36,"D",47
7737,"BIR","A",24,7,37,"D",47
7738,"BIR","A",24,7,38,"D",47
7739,"BIR","A",24,7,39,"D",47
7740,"BIR","A",24,7,40,"D",47
7741,"BIR","A",24,7,41,"D",47
7742,"BIR","A",24,7,42,"D",47
7743,"BIR","A",24,7,43,"D",47
7744,"BIR","A",24,7,44,"D",47
7745,"BIR","A",24,7,45,"D",47
7746,"BIR","A",24,7,46,"D",47
7747,"BIR","A",24,7,47,"D",47
7748,"BIR","A",24,7,48,"D",47
7749,"BIR","A",24,7,49,"D",47
7750,"BIR","A",24,7,50,"D",47
7751,"BIR","A",24,8,1,"H",50
7752,"BIR","A",24,8,2,"H",50
7753,"BIR","A",24,8,3,"H",50
7754,"BIR","A",24,8,4,"H",50
7755,"BIR","A",24,8,5,"H",50
7756,"BIR","A",24,8,6,"P",50
7757,"BIR","A",24,8,7,"P",50
7758,"BIR","A",24,8,8,"P",50
7759,"BIR","A",24,8,9,"P",50
7760,"BIR","A",24,8,10,"P",50
7761,"BIR","A",24,8,11,"P",50
7762,"BIR","A",24,8,12,"P",50
7763,"BIR","A",24,8,13,"P",50
7764,"BIR","A",24,8,14,"P",50
7765,"BIR","A",24,8,15,"P",50
7766,"BIR","A",24,8,16,"P",50
7767,"BIR","A",24,8,17,"P",50
7768,"BIR","A",24,8,18,"P",50
7769,"BIR","A",24,8,19,"P",50
7770,"BIR","A",24,8,20,"P",50
7771,"BIR","A",24,8,21,"P",50
7772,"BIR","A",24,8,22,"P",50
7773,"BIR","A",24,8,23,"P",50
7774,"BIR","A",24,8,24,"P",50
7775,"BIR","A",24,8,25,"P",50
7776,"BIR","A",24,8,26,"P",50
7777,"BIR","A",24,8,27,"P",50
7778,"BIR","A",24,8,28,"D",50
7779,"BIR","A",24,8,29,"D",50
7780,"BIR","A",24,8,30,"D",50
7781,"BIR","A",24,8,31,"D",50
7782,"BIR","A",24,8,32,"D",50
7783,"BIR","A",24,8,33,"D",50
7784,"BIR","A",24,8,34,"D",50
7785,"BIR","A",24,8,35,"D",50
7786,"BIR","A",24,8,36,"D",50
7787,"BIR","A",24,8,37,"D",50
7788,"BIR","A",24,8,38,"D",50
7789,"BIR","A",24,8,39,"D",50
7790,"BIR","A",24,8,40,"D",50
7791,"BIR","A",24,8,41,"D",50
7792,"BIR","A",24,8,42,"D",50
7793,"BIR","A",24,8,43,"D",50
7794,"BIR","A",24,8,44,"D",50
7795,"BIR","A",24,8,45,"D",50
7796,"BIR","A",24,8,46,"D",50
7797,"BIR","A",24,8,47,"D",50
7798,"BIR","A",24,8,48,"D",50
7799,"BIR","A",24,8,49,"D",50
7800,"BIR","A",24,8,50,"D",50
7801,"BIR","A",24,9,1,"H",56
7802,"BIR","A",24,9,2,"H",56
7803,"BIR","A",24,9,3,"H",56
7804,"BIR","A",24,9,4,"H",56
7805,"BIR","A",24,9,5,"H",56
7806,"BIR","A",24,9,6,"H",56
7807,"BIR","A",24,9,7,"H",56
7808,"BIR","A",24,9,8,"P",56
7809,"BIR","A",24,9,9,"P",56
7810,"BIR","A",24,9,10,"P",56
7811,"BIR","A",24,9,11,"P",56
7812,"BIR","A",24,9,12,"P",56
7813,"BIR","A",24,9,13,"P",56
7814,"BIR","A",24,9,14,"P",56
7815,"BIR","A",24,9,15,"P",56
7816,"BIR","A",24,9,16,"P",56
7817,"BIR","A",24,9,17,"P",56
7818,"BIR","A",24,9,18,"P",56
7819,"BIR","A",24,9,19,"P",56
7820,"BIR","A",24,9,20,"D",56
7821,"BIR","A",24,9,21,"D",56
7822,"BIR","A",24,9,22,"D",56
7823,"BIR","A",24,9,23,"D",56
7824,"BIR","A",24,9,24,"D",56
7825,"BIR","A",24,9,25,"D",56
7826,"BIR","A",24,9,26,"D",56
7827,"BIR","A",24,9,27,"D",56
7828,"BIR","A",24,9,28,"D",56
7829,"BIR","A",24,9,29,"D",56
7830,"BIR","A",24,9,30,"D",56
7831,"BIR","A",24,9,31,"D",56
7832,"BIR","A",24,9,32,"D",56
7833,"BIR","A",24,9,33,"D",56
7834,"BIR","A",24,9,34,"D",56
7835,"BIR","A",24,9,35,"D",56
7836,"BIR","A",24,9,36,"D",56
7837,"BIR","A",24,9,37,"D",56
7838,"BIR","A",24,9,38,"D",56
7839,"BIR","A",24,9,39,"D",56
7840,"BIR","A",24,9,40,"D",56
7841,"BIR","A",24,9,41,"D",56
7842,"BIR","A",24,9,42,"D",56
7843,"BIR","A",24,9,43,"D",56
7844,"BIR","A",24,9,44,"D",56
7845,"BIR","A",24,9,45,"D",56
7846,"BIR","A",24,9,46,"D",56
7847,"BIR","A",24,9,47,"D",56
7848,"BIR","A",24,9,48,"D",56
7849,"BIR","A",24,9,49,"D",56
7850,"BIR","A",24,9,50,"D",56
7851,"BIR","A",24,10,1,"H",53
7852,"BIR","A",24,10,2,"H",53
7853,"BIR","A",24,10,3,"H",53
7854,"BIR","A",24,10,4,"H",53
7855,"BIR","A",24,10,5,"P",53
7856,"BIR","A",24,10,6,"P",53
7857,"BIR","A",24,10,7,"P",53
7858,"BIR","A",24,10,8,"P",53
7859,"BIR","A",24,10,9,"P",53
7860,"BIR","A",24,10,10,"P",53
7861,"BIR","A",24,10,11,"P",53
7862,"BIR","A",24,10,12,"P",53
7863,"BIR","A",24,10,13,"P",53
7864,"BIR","A",24,10,14,"P",53
7865,"BIR","A",24,10,15,"P",53
7866,"BIR","A",24,10,16,"P",53
7867,"BIR","A",24,10,17,"P",53
7868,"BIR","A",24,10,18,"P",53
7869,"BIR","A",24,10,19,"P",53
7870,"BIR","A",24,10,20,"P",53
7871,"BIR","A",24,10,21,"P",53
7872,"BIR","A",24,10,22,"P",53
7873,"BIR","A",24,10,23,"P",53
7874,"BIR","A",24,10,24,"P",53
7875,"BIR","A",24,10,25,"D",53
7876,"BIR","A",24,10,26,"D",53
7877,"BIR","A",24,10,27,"D",53
7878,"BIR","A",24,10,28,"D",53
7879,"BIR","A",24,10,29,"D",53
7880,"BIR","A",24,10,30,"D",53
7881,"BIR","A",24,10,31,"D",53
7882,"BIR","A",24,10,32,"D",53
7883,"BIR","A",24,10,33,"D",53
7884,"BIR","A",24,10,34,"D",53
7885,"BIR","A",24,10,35,"D",53
7886,"BIR","A",24,10,36,"D",53
7887,"BIR","A",24,10,37,"D",53
7888,"BIR","A",24,10,38,"D",53
7889,"BIR","A",24,10,39,"D",53
7890,"BIR","A",24,10,40,"D",53
7891,"BIR","A",24,10,41,"D",53
7892,"BIR","A",24,10,42,"D",53
7893,"BIR","A",24,10,43,"D",53
7894,"BIR","A",24,10,44,"D",53
7895,"BIR","A",24,10,45,"D",53
7896,"BIR","A",24,10,46,"D",53
7897,"BIR","A",24,10,47,"D",53
7898,"BIR","A",24,10,48,"D",53
7899,"BIR","A",24,10,49,"D",53
7900,"BIR","A",24,10,50,"D",53
7901,"BIR","A",28,1,1,"H",29
7902,"BIR","A",28,1,2,"H",29
7903,"BIR","A",28,1,3,"H",29
7904,"BIR","A",28,1,4,"H",29
7905,"BIR","A",28,1,5,"H",29
7906,"BIR","A",28,1,6,"H",29
7907,"BIR","A",28,1,7,"H",29
7908,"BIR","A",28,1,8,"H",29
7909,"BIR","A",28,1,9,"H",29
7910,"BIR","A",28,1,10,"H",29
7911,"BIR","A",28,1,11,"H",29
7912,"BIR","A",28,1,12,"H",29
7913,"BIR","A",28,1,13,"H",29
7914,"BIR","A",28,1,14,"H",29
7915,"BIR","A",28,1,15,"H",29
7916,"BIR","A",28,1,16,"H",29
7917,"BIR","A",28,1,17,"H",29
7918,"BIR","A",28,1,18,"H",29
7919,"BIR","A",28,1,19,"H",29
7920,"BIR","A",28,1,20,"H",29
7921,"BIR","A",28,1,21,"H",29
7922,"BIR","A",28,1,22,"H",29
7923,"BIR","A",28,1,23,"H",29
7924,"BIR","A",28,1,24,"H",29
7925,"BIR","A",28,1,25,"P",29
7926,"BIR","A",28,1,26,"P",29
7927,"BIR","A",28,1,27,"P",29
7928,"BIR","A",28,1,28,"P",29
7929,"BIR","A",28,1,29,"P",29
7930,"BIR","A",28,1,30,"P",29
7931,"BIR","A",28,1,31,"D",29
7932,"BIR","A",28,1,32,"D",29
7933,"BIR","A",28,1,33,"D",29
7934,"BIR","A",28,1,34,"D",29
7935,"BIR","A",28,1,35,"D",29
7936,"BIR","A",28,1,36,"D",29
7937,"BIR","A",28,1,37,"D",29
7938,"BIR","A",28,1,38,"D",29
7939,"BIR","A",28,1,39,"D",29
7940,"BIR","A",28,1,40,"D",29
7941,"BIR","A",28,1,41,"D",29
7942,"BIR","A",28,1,42,"D",29
7943,"BIR","A",28,1,43,"D",29
7944,"BIR","A",28,1,44,"D",29
7945,"BIR","A",28,1,45,"D",29
7946,"BIR","A",28,1,46,"D",29
7947,"BIR","A",28,1,47,"D",29
7948,"BIR","A",28,1,48,"D",29
7949,"BIR","A",28,1,49,"D",29
7950,"BIR","A",28,1,50,"D",29
7951,"BIR","A",28,2,1,"H",33
7952,"BIR","A",28,2,2,"H",33
7953,"BIR","A",28,2,3,"H",33
7954,"BIR","A",28,2,4,"H",33
7955,"BIR","A",28,2,5,"H",33
7956,"BIR","A",28,2,6,"H",33
7957,"BIR","A",28,2,7,"H",33
7958,"BIR","A",28,2,8,"H",33
7959,"BIR","A",28,2,9,"H",33
7960,"BIR","A",28,2,10,"H",33
7961,"BIR","A",28,2,11,"H",33
7962,"BIR","A",28,2,12,"H",33
7963,"BIR","A",28,2,13,"P",33
7964,"BIR","A",28,2,14,"D",33
7965,"BIR","A",28,2,15,"D",33
7966,"BIR","A",28,2,16,"D",33
7967,"BIR","A",28,2,17,"D",33
7968,"BIR","A",28,2,18,"D",33
7969,"BIR","A",28,2,19,"D",33
7970,"BIR","A",28,2,20,"D",33
7971,"BIR","A",28,2,21,"D",33
7972,"BIR","A",28,2,22,"D",33
7973,"BIR","A",28,2,23,"D",33
7974,"BIR","A",28,2,24,"D",33
7975,"BIR","A",28,2,25,"D",33
7976,"BIR","A",28,2,26,"D",33
7977,"BIR","A",28,2,27,"D",33
7978,"BIR","A",28,2,28,"D",33
7979,"BIR","A",28,2,29,"D",33
7980,"BIR","A",28,2,30,"D",33
7981,"BIR","A",28,2,31,"D",33
7982,"BIR","A",28,2,32,"D",33
7983,"BIR","A",28,2,33,"D",33
7984,"BIR","A",28,2,34,"D",33
7985,"BIR","A",28,2,35,"D",33
7986,"BIR","A",28,2,36,"D",33
7987,"BIR","A",28,2,37,"D",33
7988,"BIR","A",28,2,38,"D",33
7989,"BIR","A",28,2,39,"D",33
7990,"BIR","A",28,2,40,"D",33
7991,"BIR","A",28,2,41,"D",33
7992,"BIR","A",28,2,42,"D",33
7993,"BIR","A",28,2,43,"D",33
7994,"BIR","A",28,2,44,"D",33
7995,"BIR","A",28,2,45,"D",33
7996,"BIR","A",28,2,46,"D",33
7997,"BIR","A",28,2,47,"D",33
7998,"BIR","A",28,2,48,"D",33
7999,"BIR","A",28,2,49,"D",33
8000,"BIR","A",28,2,50,"D",33
8001,"BIR","A",28,3,1,"H",36
8002,"BIR","A",28,3,2,"H",36
8003,"BIR","A",28,3,3,"H",36
8004,"BIR","A",28,3,4,"H",36
8005,"BIR","A",28,3,5,"H",36
8006,"BIR","A",28,3,6,"H",36
8007,"BIR","A",28,3,7,"H",36
8008,"BIR","A",28,3,8,"H",36
8009,"BIR","A",28,3,9,"H",36
8010,"BIR","A",28,3,10,"P",36
8011,"BIR","A",28,3,11,"P",36
8012,"BIR","A",28,3,12,"D",36
8013,"BIR","A",28,3,13,"D",36
8014,"BIR","A",28,3,14,"D",36
8015,"BIR","A",28,3,15,"D",36
8016,"BIR","A",28,3,16,"D",36
8017,"BIR","A",28,3,17,"D",36
8018,"BIR","A",28,3,18,"D",36
8019,"BIR","A",28,3,19,"D",36
8020,"BIR","A",28,3,20,"D",36
8021,"BIR","A",28,3,21,"D",36
8022,"BIR","A",28,3,22,"D",36
8023,"BIR","A",28,3,23,"D",36
8024,"BIR","A",28,3,24,"D",36
8025,"BIR","A",28,3,25,"D",36
8026,"BIR","A",28,3,26,"D",36
8027,"BIR","A",28,3,27,"D",36
8028,"BIR","A",28,3,28,"D",36
8029,"BIR","A",28,3,29,"D",36
8030,"BIR","A",28,3,30,"D",36
8031,"BIR","A",28,3,31,"D",36
8032,"BIR","A",28,3,32,"D",36
8033,"BIR","A",28,3,33,"D",36
8034,"BIR","A",28,3,34,"D",36
8035,"BIR","A",28,3,35,"D",36
8036,"BIR","A",28,3,36,"D",36
8037,"BIR","A",28,3,37,"D",36
8038,"BIR","A",28,3,38,"D",36
8039,"BIR","A",28,3,39,"D",36
8040,"BIR","A",28,3,40,"D",36
