Host,Parasitoid,Temp,Rep,Block,Individuals,HPD,Edate,Ptoid,Psex
RUB,M,28,9,4,46,D,,,
RUB,M,28,9,4,47,D,,,
RUB,M,28,9,4,48,D,,,
RUB,M,28,9,4,49,D,,,
RUB,M,28,9,4,50,D,,,
RUB,M,28,10,4,1,H,12,,
RUB,M,28,10,4,2,H,13,,
RUB,M,28,10,4,3,D,,,
RUB,M,28,10,4,4,D,,,
RUB,M,28,10,4,5,D,,,
RUB,M,28,10,4,6,D,,,
RUB,M,28,10,4,7,D,,,
RUB,M,28,10,4,8,D,,,
RUB,M,28,10,4,9,D,,,
RUB,M,28,10,4,10,D,,,
RUB,M,28,10,4,11,D,,,
RUB,M,28,10,4,12,D,,,
RUB,M,28,10,4,13,D,,,
RUB,M,28,10,4,14,D,,,
RUB,M,28,10,4,15,D,,,
RUB,M,28,10,4,16,D,,,
RUB,M,28,10,4,17,D,,,
RUB,M,28,10,4,18,D,,,
RUB,M,28,10,4,19,D,,,
RUB,M,28,10,4,20,D,,,
RUB,M,28,10,4,21,D,,,
RUB,M,28,10,4,22,D,,,
RUB,M,28,10,4,23,D,,,
RUB,M,28,10,4,24,D,,,
RUB,M,28,10,4,25,D,,,
RUB,M,28,10,4,26,D,,,
RUB,M,28,10,4,27,D,,,
RUB,M,28,10,4,28,D,,,
RUB,M,28,10,4,29,D,,,
RUB,M,28,10,4,30,D,,,
RUB,M,28,10,4,31,D,,,
RUB,M,28,10,4,32,D,,,
RUB,M,28,10,4,33,D,,,
RUB,M,28,10,4,34,D,,,
RUB,M,28,10,4,35,D,,,
RUB,M,28,10,4,36,D,,,
RUB,M,28,10,4,37,D,,,
RUB,M,28,10,4,38,D,,,
RUB,M,28,10,4,39,D,,,
RUB,M,28,10,4,40,D,,,
RUB,M,28,10,4,41,D,,,
RUB,M,28,10,4,42,D,,,
RUB,M,28,10,4,43,D,,,
RUB,M,28,10,4,44,D,,,
RUB,M,28,10,4,45,D,,,
RUB,M,28,10,4,46,D,,,
RUB,M,28,10,4,47,D,,,
RUB,M,28,10,4,48,D,,,
RUB,M,28,10,4,49,D,,,
RUB,M,28,10,4,50,D,,,
SUL,M,20,1,2,1,H,14,,
SUL,M,20,1,2,2,H,14,,
SUL,M,20,1,2,3,H,14,,
SUL,M,20,1,2,4,H,14,,
SUL,M,20,1,2,5,H,14,,
SUL,M,20,1,2,6,H,14,,
SUL,M,20,1,2,7,H,14,,
SUL,M,20,1,2,8,H,14,,
SUL,M,20,1,2,9,H,14,,
SUL,M,20,1,2,10,H,14,,
SUL,M,20,1,2,11,H,14,,
SUL,M,20,1,2,12,H,14,,
SUL,M,20,1,2,13,H,15,,
SUL,M,20,1,2,14,H,15,,
SUL,M,20,1,2,15,H,15,,
SUL,M,20,1,2,16,H,15,,
SUL,M,20,1,2,17,P,24,MA,MAM
SUL,M,20,1,2,18,P,26,MA,MAM
SUL,M,20,1,2,19,P,26,MA,MAF
SUL,M,20,1,2,20,P,27,MA,MAF
SUL,M,20,1,2,21,P,36,ML,MLF
SUL,M,20,1,2,22,P,36,ML,MLF
SUL,M,20,1,2,23,P,36,ML,MLF
SUL,M,20,1,2,24,P,46,MG,MGM
SUL,M,20,1,2,25,P,48,MG,MGM
SUL,M,20,1,2,26,P,48,MG,MGM
SUL,M,20,1,2,27,P,48,MG,MGM
SUL,M,20,1,2,28,P,48,MG,MGM
SUL,M,20,1,2,29,P,49,MG,MGM
SUL,M,20,1,2,30,P,49,MG,MGM
SUL,M,20,1,2,31,P,50,MG,MGF
SUL,M,20,1,2,32,P,50,MG,MGF
SUL,M,20,1,2,33,P,52,MG,MGF
SUL,M,20,1,2,34,P,52,MG,MGF
SUL,M,20,1,2,35,P,53,MG,MGF
SUL,M,20,1,2,36,P,56,MG,MGF
SUL,M,20,1,2,37,P,56,MG,MGF
SUL,M,20,1,2,38,P,58,MG,MGF
SUL,M,20,1,2,39,D,,,
SUL,M,20,1,2,40,D,,,
SUL,M,20,1,2,41,D,,,
SUL,M,20,1,2,42,D,,,
SUL,M,20,1,2,43,D,,,
SUL,M,20,1,2,44,D,,,
SUL,M,20,1,2,45,D,,,
SUL,M,20,1,2,46,D,,,
SUL,M,20,1,2,47,D,,,
SUL,M,20,1,2,48,D,,,
SUL,M,20,1,2,49,D,,,
SUL,M,20,1,2,50,D,,,
SUL,M,20,2,2,1,H,14,,
SUL,M,20,2,2,2,H,14,,
SUL,M,20,2,2,3,H,15,,
SUL,M,20,2,2,4,P,26,MA,MAM
SUL,M,20,2,2,5,P,36,ML,MLF
SUL,M,20,2,2,6,P,37,ML,MLF
SUL,M,20,2,2,7,P,46,MG,MGM
SUL,M,20,2,2,8,P,47,MG,MGM
SUL,M,20,2,2,9,P,48,MG,MGM
SUL,M,20,2,2,10,P,51,MG,MGF
SUL,M,20,2,2,11,P,51,MG,MGF
SUL,M,20,2,2,12,D,,,
SUL,M,20,2,2,13,D,,,
SUL,M,20,2,2,14,D,,,
SUL,M,20,2,2,15,D,,,
SUL,M,20,2,2,16,D,,,
SUL,M,20,2,2,17,D,,,
SUL,M,20,2,2,18,D,,,
SUL,M,20,2,2,19,D,,,
SUL,M,20,2,2,20,D,,,
SUL,M,20,2,2,21,D,,,
SUL,M,20,2,2,22,D,,,
SUL,M,20,2,2,23,D,,,
SUL,M,20,2,2,24,D,,,
SUL,M,20,2,2,25,D,,,
SUL,M,20,2,2,26,D,,,
SUL,M,20,2,2,27,D,,,
SUL,M,20,2,2,28,D,,,
SUL,M,20,2,2,29,D,,,
SUL,M,20,2,2,30,D,,,
SUL,M,20,2,2,31,D,,,
SUL,M,20,2,2,32,D,,,
SUL,M,20,2,2,33,D,,,
SUL,M,20,2,2,34,D,,,
SUL,M,20,2,2,35,D,,,
SUL,M,20,2,2,36,D,,,
SUL,M,20,2,2,37,D,,,
SUL,M,20,2,2,38,D,,,
SUL,M,20,2,2,39,D,,,
SUL,M,20,2,2,40,D,,,
SUL,M,20,2,2,41,D,,,
SUL,M,20,2,2,42,D,,,
SUL,M,20,2,2,43,D,,,
SUL,M,20,2,2,44,D,,,
SUL,M,20,2,2,45,D,,,
SUL,M,20,2,2,46,D,,,
SUL,M,20,2,2,47,D,,,
SUL,M,20,2,2,48,D,,,
SUL,M,20,2,2,49,D,,,
SUL,M,20,2,2,50,D,,,
SUL,M,20,3,2,1,H,14,,
SUL,M,20,3,2,2,H,14,,
SUL,M,20,3,2,3,H,14,,
SUL,M,20,3,2,4,H,15,,
SUL,M,20,3,2,5,P,26,MA,MAM
SUL,M,20,3,2,6,P,26,MA,MAF
SUL,M,20,3,2,7,P,27,MA,MAF
SUL,M,20,3,2,8,P,27,MA,MAF
SUL,M,20,3,2,9,P,29,MA,MAF
SUL,M,20,3,2,10,P,37,ML,MLF
SUL,M,20,3,2,11,P,46,MG,MGM
SUL,M,20,3,2,12,P,46,MG,MGM
SUL,M,20,3,2,13,P,49,MG,MGM
SUL,M,20,3,2,14,P,50,MG,MGF
SUL,M,20,3,2,15,P,53,MG,MGF
SUL,M,20,3,2,16,D,,,
SUL,M,20,3,2,17,D,,,
SUL,M,20,3,2,18,D,,,
SUL,M,20,3,2,19,D,,,
SUL,M,20,3,2,20,D,,,
SUL,M,20,3,2,21,D,,,
SUL,M,20,3,2,22,D,,,
SUL,M,20,3,2,23,D,,,
SUL,M,20,3,2,24,D,,,
SUL,M,20,3,2,25,D,,,
SUL,M,20,3,2,26,D,,,
SUL,M,20,3,2,27,D,,,
SUL,M,20,3,2,28,D,,,
SUL,M,20,3,2,29,D,,,
SUL,M,20,3,2,30,D,,,
SUL,M,20,3,2,31,D,,,
SUL,M,20,3,2,32,D,,,
SUL,M,20,3,2,33,D,,,
SUL,M,20,3,2,34,D,,,
SUL,M,20,3,2,35,D,,,
SUL,M,20,3,2,36,D,,,
SUL,M,20,3,2,37,D,,,
SUL,M,20,3,2,38,D,,,
SUL,M,20,3,2,39,D,,,
SUL,M,20,3,2,40,D,,,
SUL,M,20,3,2,41,D,,,
SUL,M,20,3,2,42,D,,,
SUL,M,20,3,2,43,D,,,
SUL,M,20,3,2,44,D,,,
SUL,M,20,3,2,45,D,,,
SUL,M,20,3,2,46,D,,,
SUL,M,20,3,2,47,D,,,
SUL,M,20,3,2,48,D,,,
SUL,M,20,3,2,49,D,,,
SUL,M,20,3,2,50,D,,,
SUL,M,20,4,2,1,H,14,,
SUL,M,20,4,2,2,H,14,,
SUL,M,20,4,2,3,H,14,,
SUL,M,20,4,2,4,H,14,,
SUL,M,20,4,2,5,H,14,,
SUL,M,20,4,2,6,H,14,,
SUL,M,20,4,2,7,H,14,,
SUL,M,20,4,2,8,H,14,,
SUL,M,20,4,2,9,H,14,,
SUL,M,20,4,2,10,H,14,,
SUL,M,20,4,2,11,H,14,,
SUL,M,20,4,2,12,H,14,,
SUL,M,20,4,2,13,H,15,,
SUL,M,20,4,2,14,P,25,MA,MAM
SUL,M,20,4,2,15,P,26,MA,MAF
SUL,M,20,4,2,16,P,26,MA,MAF
SUL,M,20,4,2,17,P,27,MA,MAF
SUL,M,20,4,2,18,P,27,MA,MAF
SUL,M,20,4,2,19,P,27,MA,MAF
SUL,M,20,4,2,20,P,33,ML,MLM
SUL,M,20,4,2,21,P,37,ML,MLF
SUL,M,20,4,2,22,P,49,MG,MGM
SUL,M,20,4,2,23,P,49,MG,MGM
SUL,M,20,4,2,24,P,51,MG,MGM
SUL,M,20,4,2,25,P,52,MG,MGF
SUL,M,20,4,2,26,P,52,MG,MGF
SUL,M,20,4,2,27,P,53,MG,MGF
SUL,M,20,4,2,28,P,54,MG,MGF
SUL,M,20,4,2,29,D,,,
SUL,M,20,4,2,30,D,,,
SUL,M,20,4,2,31,D,,,
SUL,M,20,4,2,32,D,,,
SUL,M,20,4,2,33,D,,,
SUL,M,20,4,2,34,D,,,
SUL,M,20,4,2,35,D,,,
SUL,M,20,4,2,36,D,,,
SUL,M,20,4,2,37,D,,,
SUL,M,20,4,2,38,D,,,
SUL,M,20,4,2,39,D,,,
SUL,M,20,4,2,40,D,,,
SUL,M,20,4,2,41,D,,,
SUL,M,20,4,2,42,D,,,
SUL,M,20,4,2,43,D,,,
SUL,M,20,4,2,44,D,,,
SUL,M,20,4,2,45,D,,,
SUL,M,20,4,2,46,D,,,
SUL,M,20,4,2,47,D,,,
SUL,M,20,4,2,48,D,,,
SUL,M,20,4,2,49,D,,,
SUL,M,20,4,2,50,D,,,
SUL,M,20,5,3,1,H,15,,
SUL,M,20,5,3,2,H,15,,
SUL,M,20,5,3,3,H,15,,
SUL,M,20,5,3,4,H,15,,
SUL,M,20,5,3,5,H,15,,
SUL,M,20,5,3,6,H,15,,
SUL,M,20,5,3,7,H,15,,
SUL,M,20,5,3,8,H,15,,
SUL,M,20,5,3,9,H,15,,
SUL,M,20,5,3,10,H,15,,
SUL,M,20,5,3,11,H,15,,
SUL,M,20,5,3,12,H,15,,
SUL,M,20,5,3,13,H,15,,
SUL,M,20,5,3,14,H,15,,
SUL,M,20,5,3,15,H,15,,
SUL,M,20,5,3,16,H,15,,
SUL,M,20,5,3,17,H,15,,
SUL,M,20,5,3,18,H,15,,
SUL,M,20,5,3,19,H,15,,
SUL,M,20,5,3,20,H,16,,
SUL,M,20,5,3,21,H,16,,
SUL,M,20,5,3,22,H,16,,
SUL,M,20,5,3,23,H,16,,
SUL,M,20,5,3,24,H,16,,
SUL,M,20,5,3,25,H,16,,
SUL,M,20,5,3,26,H,16,,
SUL,M,20,5,3,27,H,17,,
SUL,M,20,5,3,28,P,25,MA,MAM
SUL,M,20,5,3,29,P,26,MA,MAM
SUL,M,20,5,3,30,P,26,MA,MAM
SUL,M,20,5,3,31,P,26,MA,MAM
SUL,M,20,5,3,32,P,27,MA,MAM
SUL,M,20,5,3,33,P,27,MA,MAF
SUL,M,20,5,3,34,P,27,MA,MAF
SUL,M,20,5,3,35,P,32,ML,MLM
SUL,M,20,5,3,36,P,33,ML,MLF
SUL,M,20,5,3,37,P,34,ML,MLF
SUL,M,20,5,3,38,P,34,ML,MLF
SUL,M,20,5,3,39,P,34,ML,MLF
SUL,M,20,5,3,40,P,34,ML,MLF
SUL,M,20,5,3,41,P,34,ML,MLF
SUL,M,20,5,3,42,P,34,ML,MLF
SUL,M,20,5,3,43,P,34,ML,MLF
SUL,M,20,5,3,44,P,34,ML,MLF
SUL,M,20,5,3,45,P,34,ML,MLF
SUL,M,20,5,3,46,P,34,ML,MLF
SUL,M,20,5,3,47,P,35,ML,MLF
SUL,M,20,5,3,48,P,36,ML,MLF
SUL,M,20,5,3,49,P,46,MG,MGM
SUL,M,20,5,3,50,D,,,
SUL,M,20,6,3,1,H,14,,
SUL,M,20,6,3,2,H,15,,
SUL,M,20,6,3,3,H,15,,
SUL,M,20,6,3,4,H,15,,
SUL,M,20,6,3,5,H,15,,
SUL,M,20,6,3,6,H,15,,
SUL,M,20,6,3,7,H,16,,
SUL,M,20,6,3,8,P,27,MA,MAM
SUL,M,20,6,3,9,P,27,MA,MAF
SUL,M,20,6,3,10,P,27,MA,MAF
SUL,M,20,6,3,11,P,27,MA,MAF
SUL,M,20,6,3,12,P,35,ML,MLF
SUL,M,20,6,3,13,P,35,ML,MLF
SUL,M,20,6,3,14,P,35,ML,MLF
SUL,M,20,6,3,15,P,35,ML,MLF
SUL,M,20,6,3,16,P,39,ML,MLF
SUL,M,20,6,3,17,P,39,ML,MLF
SUL,M,20,6,3,18,P,51,MG,MGM
SUL,M,20,6,3,19,D,,,
SUL,M,20,6,3,20,D,,,
SUL,M,20,6,3,21,D,,,
SUL,M,20,6,3,22,D,,,
SUL,M,20,6,3,23,D,,,
SUL,M,20,6,3,24,D,,,
SUL,M,20,6,3,25,D,,,
SUL,M,20,6,3,26,D,,,
SUL,M,20,6,3,27,D,,,
SUL,M,20,6,3,28,D,,,
SUL,M,20,6,3,29,D,,,
SUL,M,20,6,3,30,D,,,
SUL,M,20,6,3,31,D,,,
SUL,M,20,6,3,32,D,,,
SUL,M,20,6,3,33,D,,,
SUL,M,20,6,3,34,D,,,
SUL,M,20,6,3,35,D,,,
SUL,M,20,6,3,36,D,,,
SUL,M,20,6,3,37,D,,,
SUL,M,20,6,3,38,D,,,
SUL,M,20,6,3,39,D,,,
SUL,M,20,6,3,40,D,,,
SUL,M,20,6,3,41,D,,,
SUL,M,20,6,3,42,D,,,
SUL,M,20,6,3,43,D,,,
SUL,M,20,6,3,44,D,,,
SUL,M,20,6,3,45,D,,,
SUL,M,20,6,3,46,D,,,
SUL,M,20,6,3,47,D,,,
SUL,M,20,6,3,48,D,,,
SUL,M,20,6,3,49,D,,,
SUL,M,20,6,3,50,D,,,
SUL,M,20,7,4,1,H,17,,
SUL,M,20,7,4,2,P,26,MA,MAM
SUL,M,20,7,4,3,P,26,MA,MAM
SUL,M,20,7,4,4,P,26,MA,MAM
SUL,M,20,7,4,5,P,26,MA,MAF
SUL,M,20,7,4,6,P,26,MA,MAF
SUL,M,20,7,4,7,P,27,MA,MAF
SUL,M,20,7,4,8,P,27,MA,MAF
SUL,M,20,7,4,9,P,49,MG,MGM
SUL,M,20,7,4,10,P,51,MG,MGF
SUL,M,20,7,4,11,P,53,MG,MGF
SUL,M,20,7,4,12,D,,,
SUL,M,20,7,4,13,D,,,
SUL,M,20,7,4,14,D,,,
SUL,M,20,7,4,15,D,,,
SUL,M,20,7,4,16,D,,,
SUL,M,20,7,4,17,D,,,
SUL,M,20,7,4,18,D,,,
SUL,M,20,7,4,19,D,,,
SUL,M,20,7,4,20,D,,,
SUL,M,20,7,4,21,D,,,
SUL,M,20,7,4,22,D,,,
SUL,M,20,7,4,23,D,,,
SUL,M,20,7,4,24,D,,,
SUL,M,20,7,4,25,D,,,
SUL,M,20,7,4,26,D,,,
SUL,M,20,7,4,27,D,,,
SUL,M,20,7,4,28,D,,,
SUL,M,20,7,4,29,D,,,
SUL,M,20,7,4,30,D,,,
SUL,M,20,7,4,31,D,,,
SUL,M,20,7,4,32,D,,,
SUL,M,20,7,4,33,D,,,
SUL,M,20,7,4,34,D,,,
SUL,M,20,7,4,35,D,,,
SUL,M,20,7,4,36,D,,,
SUL,M,20,7,4,37,D,,,
SUL,M,20,7,4,38,D,,,
SUL,M,20,7,4,39,D,,,
SUL,M,20,7,4,40,D,,,
SUL,M,20,7,4,41,D,,,
SUL,M,20,7,4,42,D,,,
SUL,M,20,7,4,43,D,,,
SUL,M,20,7,4,44,D,,,
SUL,M,20,7,4,45,D,,,
SUL,M,20,7,4,46,D,,,
SUL,M,20,7,4,47,D,,,
SUL,M,20,7,4,48,D,,,
SUL,M,20,7,4,49,D,,,
SUL,M,20,7,4,50,D,,,
SUL,M,20,8,4,1,H,16,,
SUL,M,20,8,4,2,P,26,MA,MAM
SUL,M,20,8,4,3,P,27,MA,MAF
SUL,M,20,8,4,4,P,27,MA,MAF
SUL,M,20,8,4,5,P,33,ML,MLM
SUL,M,20,8,4,6,P,36,ML,MLF
SUL,M,20,8,4,7,P,36,ML,MLF
SUL,M,20,8,4,8,D,,,
SUL,M,20,8,4,9,D,,,
SUL,M,20,8,4,10,D,,,
SUL,M,20,8,4,11,D,,,
SUL,M,20,8,4,12,D,,,
SUL,M,20,8,4,13,D,,,
SUL,M,20,8,4,14,D,,,
SUL,M,20,8,4,15,D,,,
SUL,M,20,8,4,16,D,,,
SUL,M,20,8,4,17,D,,,
SUL,M,20,8,4,18,D,,,
SUL,M,20,8,4,19,D,,,
SUL,M,20,8,4,20,D,,,
SUL,M,20,8,4,21,D,,,
SUL,M,20,8,4,22,D,,,
SUL,M,20,8,4,23,D,,,
SUL,M,20,8,4,24,D,,,
SUL,M,20,8,4,25,D,,,
SUL,M,20,8,4,26,D,,,
SUL,M,20,8,4,27,D,,,
SUL,M,20,8,4,28,D,,,
SUL,M,20,8,4,29,D,,,
SUL,M,20,8,4,30,D,,,
SUL,M,20,8,4,31,D,,,
SUL,M,20,8,4,32,D,,,
SUL,M,20,8,4,33,D,,,
SUL,M,20,8,4,34,D,,,
SUL,M,20,8,4,35,D,,,
SUL,M,20,8,4,36,D,,,
SUL,M,20,8,4,37,D,,,
SUL,M,20,8,4,38,D,,,
SUL,M,20,8,4,39,D,,,
SUL,M,20,8,4,40,D,,,
SUL,M,20,8,4,41,D,,,
SUL,M,20,8,4,42,D,,,
SUL,M,20,8,4,43,D,,,
SUL,M,20,8,4,44,D,,,
SUL,M,20,8,4,45,D,,,
SUL,M,20,8,4,46,D,,,
SUL,M,20,8,4,47,D,,,
SUL,M,20,8,4,48,D,,,
SUL,M,20,8,4,49,D,,,
SUL,M,20,8,4,50,D,,,
SUL,M,20,9,5,1,H,14,,
SUL,M,20,9,5,2,H,14,,
SUL,M,20,9,5,3,H,15,,
SUL,M,20,9,5,4,P,35,ML,MLM
SUL,M,20,9,5,5,P,35,ML,MLF
SUL,M,20,9,5,6,P,35,ML,MLF
SUL,M,20,9,5,7,P,36,ML,MLF
SUL,M,20,9,5,8,P,36,ML,MLF
SUL,M,20,9,5,9,P,47,MG,MGM
SUL,M,20,9,5,10,P,47,MG,MGM
SUL,M,20,9,5,11,P,47,MG,MGM
SUL,M,20,9,5,12,P,49,MG,MGM
SUL,M,20,9,5,13,P,50,MG,MGF
SUL,M,20,9,5,14,P,50,MG,MGF
SUL,M,20,9,5,15,P,50,MG,MGF
SUL,M,20,9,5,16,P,51,MG,MGF
SUL,M,20,9,5,17,P,52,MG,MGF
SUL,M,20,9,5,18,P,53,MG,MGF
SUL,M,20,9,5,19,P,54,MG,MGF
SUL,M,20,9,5,20,P,57,MG,MGF
SUL,M,20,9,5,21,D,,,
SUL,M,20,9,5,22,D,,,
SUL,M,20,9,5,23,D,,,
SUL,M,20,9,5,24,D,,,
SUL,M,20,9,5,25,D,,,
SUL,M,20,9,5,26,D,,,
SUL,M,20,9,5,27,D,,,
SUL,M,20,9,5,28,D,,,
SUL,M,20,9,5,29,D,,,
SUL,M,20,9,5,30,D,,,
SUL,M,20,9,5,31,D,,,
SUL,M,20,9,5,32,D,,,
SUL,M,20,9,5,33,D,,,
SUL,M,20,9,5,34,D,,,
SUL,M,20,9,5,35,D,,,
SUL,M,20,9,5,36,D,,,
SUL,M,20,9,5,37,D,,,
SUL,M,20,9,5,38,D,,,
SUL,M,20,9,5,39,D,,,
SUL,M,20,9,5,40,D,,,
SUL,M,20,9,5,41,D,,,
SUL,M,20,9,5,42,D,,,
SUL,M,20,9,5,43,D,,,
SUL,M,20,9,5,44,D,,,
SUL,M,20,9,5,45,D,,,
SUL,M,20,9,5,46,D,,,
SUL,M,20,9,5,47,D,,,
SUL,M,20,9,5,48,D,,,
SUL,M,20,9,5,49,D,,,
SUL,M,20,9,5,50,D,,,
SUL,M,20,10,5,1,D,,,
SUL,M,20,10,5,2,D,,,
SUL,M,20,10,5,3,D,,,
SUL,M,20,10,5,4,D,,,
SUL,M,20,10,5,5,D,,,
SUL,M,20,10,5,6,D,,,
SUL,M,20,10,5,7,D,,,
SUL,M,20,10,5,8,D,,,
SUL,M,20,10,5,9,D,,,
SUL,M,20,10,5,10,D,,,
SUL,M,20,10,5,11,D,,,
SUL,M,20,10,5,12,D,,,
SUL,M,20,10,5,13,D,,,
SUL,M,20,10,5,14,D,,,
SUL,M,20,10,5,15,D,,,
SUL,M,20,10,5,16,D,,,
SUL,M,20,10,5,17,D,,,
SUL,M,20,10,5,18,D,,,
SUL,M,20,10,5,19,D,,,
SUL,M,20,10,5,20,D,,,
SUL,M,20,10,5,21,D,,,
SUL,M,20,10,5,22,D,,,
SUL,M,20,10,5,23,D,,,
SUL,M,20,10,5,24,D,,,
SUL,M,20,10,5,25,D,,,
SUL,M,20,10,5,26,D,,,
SUL,M,20,10,5,27,D,,,
SUL,M,20,10,5,28,D,,,
SUL,M,20,10,5,29,D,,,
SUL,M,20,10,5,30,D,,,
SUL,M,20,10,5,31,D,,,
SUL,M,20,10,5,32,D,,,
SUL,M,20,10,5,33,D,,,
SUL,M,20,10,5,34,D,,,
SUL,M,20,10,5,35,D,,,
SUL,M,20,10,5,36,D,,,
SUL,M,20,10,5,37,D,,,
SUL,M,20,10,5,38,D,,,
SUL,M,20,10,5,39,D,,,
SUL,M,20,10,5,40,D,,,
SUL,M,20,10,5,41,D,,,
SUL,M,20,10,5,42,D,,,
SUL,M,20,10,5,43,D,,,
SUL,M,20,10,5,44,D,,,
SUL,M,20,10,5,45,D,,,
SUL,M,20,10,5,46,D,,,
SUL,M,20,10,5,47,D,,,
SUL,M,20,10,5,48,D,,,
SUL,M,20,10,5,49,D,,,
SUL,M,20,10,5,50,D,,,
SUL,M,24,1,2,1,H,10,,
SUL,M,24,1,2,2,H,10,,
SUL,M,24,1,2,3,H,10,,
SUL,M,24,1,2,4,H,10,,
SUL,M,24,1,2,5,H,10,,
SUL,M,24,1,2,6,H,10,,
SUL,M,24,1,2,7,H,10,,
SUL,M,24,1,2,8,H,16,MA,MAM
SUL,M,24,1,2,9,H,16,MA,MAM
SUL,M,24,1,2,10,P,16,MA,MAM
SUL,M,24,1,2,11,P,16,MA,MAM
SUL,M,24,1,2,12,P,16,MA,MAM
SUL,M,24,1,2,13,P,16,MA,MAM
SUL,M,24,1,2,14,P,16,MA,MAM
SUL,M,24,1,2,15,P,16,MA,MAM
SUL,M,24,1,2,16,P,16,MA,MAM
SUL,M,24,1,2,17,P,16,MA,MAM
SUL,M,24,1,2,18,P,16,MA,MAM
SUL,M,24,1,2,19,P,16,MA,MAM
SUL,M,24,1,2,20,P,17,MA,MAF
SUL,M,24,1,2,21,P,20,ML,MLM
SUL,M,24,1,2,22,P,21,ML,MLM
SUL,M,24,1,2,23,P,21,ML,MLM
SUL,M,24,1,2,24,P,21,ML,MLF
SUL,M,24,1,2,25,P,21,ML,MLF
SUL,M,24,1,2,26,P,22,ML,MLF
SUL,M,24,1,2,27,P,22,ML,MLF
SUL,M,24,1,2,28,P,22,ML,MLF
SUL,M,24,1,2,29,P,22,ML,MLF
SUL,M,24,1,2,30,P,22,ML,MLF
SUL,M,24,1,2,31,P,22,ML,MLF
SUL,M,24,1,2,32,P,22,ML,MLF
SUL,M,24,1,2,33,P,28,MG,MGM
SUL,M,24,1,2,34,P,28,MG,MGM
SUL,M,24,1,2,35,P,28,MG,MGM
SUL,M,24,1,2,36,P,28,MG,MGM
SUL,M,24,1,2,37,P,29,MG,MGM
SUL,M,24,1,2,38,P,29,MG,MGM
SUL,M,24,1,2,39,P,30,MG,MGM
SUL,M,24,1,2,40,P,30,MG,MGM
SUL,M,24,1,2,41,P,30,MG,MGM
SUL,M,24,1,2,42,P,30,MG,MGF
SUL,M,24,1,2,43,P,30,MG,MGF
SUL,M,24,1,2,44,P,31,MG,MGF
SUL,M,24,1,2,45,P,31,MG,MGF
SUL,M,24,1,2,46,P,32,MG,MGF
SUL,M,24,1,2,47,P,32,MG,MGF
SUL,M,24,1,2,48,P,32,MG,MGF
SUL,M,24,1,2,49,P,33,MG,MGF
SUL,M,24,1,2,50,P,33,MG,MGF
SUL,M,24,2,2,1,H,9,,
SUL,M,24,2,2,2,H,10,,
SUL,M,24,2,2,3,H,10,,
SUL,M,24,2,2,4,H,10,,
SUL,M,24,2,2,5,H,10,,
SUL,M,24,2,2,6,H,10,,
SUL,M,24,2,2,7,H,10,,
SUL,M,24,2,2,8,H,10,,
SUL,M,24,2,2,9,H,10,,
SUL,M,24,2,2,10,H,10,,
SUL,M,24,2,2,11,H,10,,
SUL,M,24,2,2,12,H,10,,
SUL,M,24,2,2,13,H,10,,
SUL,M,24,2,2,14,H,10,,
SUL,M,24,2,2,15,H,10,,
SUL,M,24,2,2,16,H,10,,
SUL,M,24,2,2,17,H,11,,
SUL,M,24,2,2,18,P,16,MA,MAM
SUL,M,24,2,2,19,P,22,ML,MLM
SUL,M,24,2,2,20,P,28,MG,MGM
SUL,M,24,2,2,21,P,28,MG,MGM
SUL,M,24,2,2,22,P,29,MG,MGM
SUL,M,24,2,2,23,P,29,MG,MGM
SUL,M,24,2,2,24,P,29,MG,MGM
SUL,M,24,2,2,25,P,29,MG,MGM
SUL,M,24,2,2,26,P,30,MG,MGM
SUL,M,24,2,2,27,P,30,MG,MGM
SUL,M,24,2,2,28,P,30,MG,MGM
SUL,M,24,2,2,29,P,30,MG,MGF
SUL,M,24,2,2,30,P,31,MG,MGF
SUL,M,24,2,2,31,P,31,MG,MGF
SUL,M,24,2,2,32,P,31,MG,MGF
SUL,M,24,2,2,33,P,31,MG,MGF
SUL,M,24,2,2,34,P,33,MG,MGF
SUL,M,24,2,2,35,P,35,MG,MGF
SUL,M,24,2,2,36,D,,,
SUL,M,24,2,2,37,D,,,
SUL,M,24,2,2,38,D,,,
SUL,M,24,2,2,39,D,,,
SUL,M,24,2,2,40,D,,,
SUL,M,24,2,2,41,D,,,
SUL,M,24,2,2,42,D,,,
SUL,M,24,2,2,43,D,,,
SUL,M,24,2,2,44,D,,,
SUL,M,24,2,2,45,D,,,
SUL,M,24,2,2,46,D,,,
SUL,M,24,2,2,47,D,,,
SUL,M,24,2,2,48,D,,,
SUL,M,24,2,2,49,D,,,
SUL,M,24,2,2,50,D,,,
SUL,M,24,3,2,1,H,9,,
SUL,M,24,3,2,2,H,10,,
SUL,M,24,3,2,3,H,10,,
SUL,M,24,3,2,4,H,10,,
SUL,M,24,3,2,5,H,10,,
SUL,M,24,3,2,6,H,10,,
SUL,M,24,3,2,7,H,10,,
SUL,M,24,3,2,8,H,10,,
SUL,M,24,3,2,9,H,10,,
SUL,M,24,3,2,10,H,10,,
SUL,M,24,3,2,11,H,10,,
SUL,M,24,3,2,12,H,10,,
SUL,M,24,3,2,13,P,16,MA,MAM
SUL,M,24,3,2,14,P,20,ML,MLM
